,label,text
13889,fact,EP Repsol halla un nuevo yacimiento en aguas de Brasil: Repsol YPF ha comunicado hoy el descubrimiento .. <link>
21924,sarcasm,Que lindo es cuando uno esta contando algo importante y lo dejan hablando solo! <hashtags>
16397,sarcasm,De qn ema saco el orgullo? Jajajaja no fue de mi <hashtags>
14134,fact,El Villarreal desquicia al Valencia: El Villarreal ha empezado la nueva temporada igual que acabó la ante.. <link>
5864,fact,50.000 mujeres son víctimas de la trata en España: La trata de personas para la esclavitud moderna cuenta 50.000.. <link>
9412,fact,EP El marido de una superviviente del siniestro vende una exclusiva para pagarle su rehabilitación: El .. <link>
2144,fact,Desde el Hospital Roosevelt los médicos muestran su apoyo al  Paro27A y piden renuncia de <mention> <pic>
5833,fact,"Arabia Saudí nombra a la primera mujer en su gabinete: El rey de Arabia Saudí, Abdalá bin Abdulaziz al Saud, ha .. <link>"
16283,sarcasm,What a cake ese examen.. Solo me entra TODO esto :) <hashtags> <pic>
25706,sarcasm," Noeslomismo tomar un café solo, que tomar solo un café. Disculpen, si lo es! Gracias a ti <hashtags>"
24948,sarcasm,Gracias a los profesores que me hacen acostarme tarde para hacer tarea los amo.!!! <hashtags>
24354,sarcasm,Si Crees Que Selena Es Hermosa.Si Entendiste El  Sarcasmo Te Recomiendo Esta Cuenta <mention> <mention> <mention> =D
20938,sarcasm,Mi vecino es tan generoso que pone música para todos en la colonia..... <hashtags>
11997,fact,EP Hospitalizado el diestro Ortega Cano por una pancreatitis: El torero José Ortega Cano lleva dos días.. <link>
8288,fact,Pol Espargaró sufre una fuerte caída en Cheste: El piloto español Pol Espargaró (Derbi) ha sufrido hoy un.. <link>
15401,sarcasm,"Te pueden partir una tibia, pero que no se te ocurra desplazar el balón, ahora entiendo la utilidad de los 5 árbitros en Europa... <hashtags>"
4993,fact,"Zapatero ofrece un batallón y cuatro millones de euros para Afganistán: El jefe del Ejecutivo español, José Luis.. <link>"
15742,sarcasm,Disfruto a cada momento de mi...  DiganLoQueDigan  PiensenLoQuePiensen ★§im¶lement€ ∅dio§a★ <hashtags> <pic>
9922,fact,EP La Fiscalía pide cuatro años y medio de cárcel para tres 'mossos': La Fiscalía ha solicitado penas d.. <link>
21847,sarcasm,La policía de Paraguay se toma la TV pública.. Pero no es golpe de estado (  sarcasmo)...
12946,fact,EP El desbordamiento de un río en Nicaragua deja al menos 4 muertos: Al menos cuatro personas murieron .. <link>
14476,fact,Al menos diez heridos al descarrillar el tren que cubre la ruta Moscú-San Petersburgo: Al menos diez pers.. <link>
6886,fact,La fiscalía ordena investigar a Kirchner por asociación ilícita: El ex presidente Néstor Kirchner y marido de la.. <link>
26117,sarcasm,"RT <mention> <mention> Y funciona? Porque que yo recuerde, la anticultura de MTV sólo sirve a morrit<mention> vacíos » es  sarcasmo obvio, salu2"
25245,sarcasm,Lo malo (  sarcasmo ) de haber crecido con el rock clásico de los 70's y 80's es que la música actual -en su gran mayoría te resulta basura.
11154,fact,"EP Zapatero recomienda a Trichet ""prudencia en sus declaraciones"": El presidente del Gobierno, José Lui.. <link>"
25977,sarcasm,"¿Al estudiante de medicina se le felicita el día del médico? No, ah, era sólo por saber <hashtags>"
6210,fact,"Loquillo: ""Fue una chulería brutal plantarle cara al fútbol"": Acaba de lanzar un videoclip Memorias de jóvenes a.. <link>"
21944,sarcasm,lunes es par ?? <hashtags>
9874,fact,EP El Gobierno de Turquía acusa a los rebeldes kurdos de los atentados de Estambul: El ministro Interio.. <link>
12718,fact,"El demócrata Barack Obama ganó este sábado las primarias de Carolina del Sur: Es su segunda victoria,.. <link>"
4563,fact,¡Haga pis en la ducha!: Es la sugerencia de una controvertida campaña para ahorrar agua y salvar a los bosques d.. <link>
16588,sarcasm,"¡Puchis! Viene Pitbull a Guatemala, una oportunidad así no se da seguido, no me puedo perder ese concierto... :D <hashtags>"
2920,fact,"Serbia confirma la detención del general serbobosnio Ratko Mladic, principal acusado del genocidio de los Balcanes <link>"
7879,fact,Calderón asegura no tener interés en ocultar nada sobre la caída del avión de Mouriño: El presidente de M.. <link>
21695,sarcasm,"Chin! Yo que tenía tantas ganas de ir a la escuela y me regresaron, jaja voy a llorar. <hashtags>"
9491,fact,EP Las urracas reconocen su reflejo en los espejos: Las urracas pueden reconocerse cuando se reflejan e.. <link>
26025,sarcasm,"Mis ganas de estudiar castellano son muchas, así que adiós. <hashtags>"
26043,sarcasm,"Chavez no tiene perdon, aumenta sueldo y las pensiones a l<mention> familiares d fallecid<mention> hasta cuando beneficios para las personas? <hashtags>"
2650,fact,FBI difunde fotos de dos posibles sospechosos de los atentados de Boston y pide la ayuda ciudadana <pic>
1224,fact,VÍDEO | Estás en la mesa y un comensal se atraganta... ¿Sabes hacer la maniobra de Heimlich? ¡Conocerla y difundirla puede salvar vidas! <pic>
8400,fact,"Rajoy acusa al Gobierno de ""no buscar el consenso"" para aprobar unos Presupuestos que ""no son realistas"":.. <link>"
10909,fact,EP El PP reforma en solitario el reglamento de la Sindicatura de Greuges: Las Cortes valencianas han ap.. <link>
9906,fact,EP Nokia baja los precios para presionar a la competencia: Uno de los principales fabricantes de móvile.. <link>
17807,sarcasm,""" <mention> No me imagino el terror que van a sentir los gringos durante sus entrevistas para la visa venezolana. Pobres  Sarcasmo"""
19681,sarcasm,amo que me ignores <hashtags>
24108,sarcasm,"Adelante zancudos, bienvenidos, pueden beber toda mi sangre, al final no la ocupare ¬¬ <hashtags>"
24223,sarcasm,"Que bonitas se ven las menciones de ""del fuerte"" cero intrusas en las escenas. Se ven muy naturales! <mention> <mention> <hashtags>"
1324,fact, ULTIMAHORA  ElectionNight El yen y el euro se disparan frente al dólar por temor a una victoria de Trump <hashtags> <pic>
16360,sarcasm,Mi celular no a parado de sonar en todo el dia! <hashtags>
15235,sarcasm,Toda la mañana cantando <mention> ..... Es normal? NAAHHH para nadaaaaaaaaaaaa. <hashtags>
19678,sarcasm,"<mention> Jojo pobre tu twit xD las cosas que pones, interesante  sarcasmo?"
13263,fact,EP Musharraf amnistía a Benazir Bhutto un día antes de las elecciones en Pakistán: El presidente de Pak.. <link>
23456,sarcasm," Sarcasmo, dormir con tu mejor amiga ,y el novio no le dice nada. <hashtags>"
8646,fact,El foco de Apple apunta a los portátiles: Cada presentación de Apple tiene los mismos prolegómenos: expec.. <link>
18181,sarcasm,Me parece que  Alemania ya está en la final ;/ <hashtags>
17238,sarcasm,Si fuera Maduro ya hubiera dinamitado esa frontera hace raaaato… <hashtags> <pic>
18981,sarcasm,"Lo mejor de no tener carro es cuando tu mama te busca despues de un jangueo peste a garet, pasto, sexo, alcohol y muchas cosas más <hashtags>"
22694,sarcasm,RT <mention> Valla manera de extorsionar a los ciudadanos para obtener el programa oportunidades!  sarcasmo del gobierno federal!
18552,sarcasm,Hace mucho que no toco esto pero a veces vuelvo. Como ahora. HE VUELTO. <hashtags>
18707,sarcasm,"La Revolución cubana,para vivir en un mar de felicidad  <pic> "" <hashtags>"
3525,fact,La historia de las mexicanas en  EstadosUnidos que escapan de la redes de prostitución  México <link> (via <mention>
11765,fact,"EP Código abierto para la cerveza en la Red: Distintos pueblos, desde egipcios, sumerios o celtas, sabo.. <link>"
13463,fact,"EP Las estrellas de eBay: La tecnología, los artículos de coleccionismo deportivo y las 'barbies' están.. <link>"
24745,sarcasm,<mention> si yo gano quiero un jersey del américa jaja o con variantes como una sudadera (con el frio de ahorita  sarcasmo saldra bara)
25520,sarcasm,pase de Cesc para Iniesta! Que alguien le diga que ya no están en el mundial U_U <hashtags>
2681,fact,ÚLTIMA HORA: La justicia europea considera abusiva e ilegal la ley española de desahucios
1111,fact," PrayForPeru Esta mujer, Evangelina Chamorro, es la imagen del drama de las inundaciones. Otros no tuvieron la misma suerte <mention> ml <pic>"
5052,fact,Zapatero defiende que sindicatos y empresarios acudan al G-20: En la primera intervención de José Luis Rodríguez.. <link>
15690,sarcasm,"No te creas que me afecta que un dia me hables y me ames,y al otro dia te olvides de mi existencia.naa, no me afecta para nada <hashtags>"
17566,sarcasm,"Ah que maravilla, <mention> tampoco invitó a su debate a <mention> <mention> y <mention>  Sarcásmo  MuyDemocrático."
9812,fact,EP El juez envía a prisión a los etarras Olarra y Muñoa: El juez de la Audiencia Nacional Santiago Pedr.. <link>
16657,sarcasm,¿Calderón dijo que este país debería estar sobre cualquier ideología o era asesoría o consultoría? <hashtags>
16670,sarcasm,"Que Cristina saque un plan para que les de a todos los turros auriculares, así dejan de compartir su hermosa música con nosotros <hashtags>"
2657,fact," CaprilesenCNN: “La conducta de Maduro no merece el respeto de los venezolanos"""
26045,sarcasm,"Como hoy con la UCV, no?  sarcasmo RT <mention> MPPEU promueve debate con sector estudiantil sobre construcción dl Modelo Universitario"
19020,sarcasm,"Creo que mañana me despertare como alfa, sobre las 5pm o asi, para aprovechar el dia <hashtags>"
22701,sarcasm,Bonito? que mi prima pase de una relación a estar soltera y a mi novio le guste.  Sarcasmo.
20246,sarcasm,Mi mejor amigo es sentido? Pff! Para nada!  Sarcasmo  TeAmi :*
1264,fact,Hoy se cumplen 36 años del asesinato de John Lennon <pic>
25752,sarcasm,gracias por hacer todo lo posible para hablar conmigo eres un amor:) <hashtags>
12795,fact,EP La ayuda que nunca llegó: Un vecino de Madrid solicitó hace seis meses para su madre las ayudas que .. <link>
23926,sarcasm,Muy bien los que ponen like en FB sus propios posts jajaja. (  sarcasmo )
17173,sarcasm,Escuchar que  Texmelucan es un municipio blindado me hace sentir segura... Léase con <hashtags>
14601,fact,Muere un inmigrante en Algeciras tras caer de los bajos del camión en el que viajaba oculto y ser atropel.. <link>
4167,fact,El congreso de  Honduras ratifica la decisión de destituir a Manuel Zelaya
16593,sarcasm,Seguro que era un delincuente peligroso...  sarcasmo 25-S  <pic>
8021,fact,Google zanja el intento de aliarse en el mercado publicitario con Yahoo: El gran acuerdo publicitario que.. <link>
3695,fact,Obama: podemos dejar de un lado la política y aprobar la reforma inmigratoria.
20095,sarcasm,Pobres países inferiores que necesitan un presidente... A diferencia de Venezuela XD <hashtags>
22107,sarcasm, YoVotoPorEPN por que los de Televisa lo atacan bien feo!!! <hashtags>
6914,fact,Busquets renueva con el Barça hasta 2013: El mediocentro canterano del FC Barcelona Sergio Busquets renovó hoy s.. <link>
26090,sarcasm,NO MAS APAGONES :DRT <mention>  Venezuela Inaugurada nueva planta de generación eléctrica en Maracay <link> <hashtags>
5382,fact,"Hacia una nueva Internet: Hace dos décadas, un brillante estudiante recién licenciado puso a Internet contra las.. <link>"
3611,fact,Corte de Colombia declara inconstitucional acuerdo sobre presencia de tropas de EE.UU. en bases militares.
20977,sarcasm,<mention> un poco enamorado namass no crees? Jaja <hashtags>
4661,fact,Investigan a Apple y Google por posible violación de leyes antimonopolio: Eric Schmidt y Arthur Levinson son par.. <link>
2553,fact,Mira EN VIVO la entrevista a <mention>  CaprilesenCNN por <mention>
11411,fact,EP Hipercor sanciona a una trabajadora por llevar pendientes largos en Girona: La dirección del Hiperco.. <link>
11072,fact,"EP Ibrahimovic renace ante un campeón sin pedigrí: o marcaba con su selección desde octubre de 2005, no.. <link>"
19327,sarcasm,-Se coloca al lado de Hiruko- Que ingenioso tu Disfraz Senpai <hashtags>
5095,fact,Berlusconi exige más poderes para el primer ministro: Silvio Berlusconi ha sido elegido hoy presidente del Puebl.. <link>
18202,sarcasm,Y este sol <hashtags>
4065,fact,Primeras imágenes tras el terremoto en Chile <link> <hashtags>
9333,fact,EP Barbie recibirá una indemnización del creador de Bratz: La marca de juguetes Mattel recibirá una ind.. <link>
22267,sarcasm,<mention> Lo democrático es votar cada cuatro años y estar calladitos el resto del tiempo mientras juegan con nuestro futuro <hashtags>
8677,fact,Sotheby's vende por más de un millón de euros varias pertenencias de Jacques Brel: Coincidiendo con el 30.. <link>
22584,sarcasm,<mention> Hoy en España todos con uniformes d  Municipal y  Comunicaciones y tirándose pestes x fb y Twitter. <hashtags>
5878,fact,Slim consigue apoyo político a su crítica económica del Gobierno mexicano: La Administración de Calderón ha reco.. <link>
11792,fact,EP Repsol saca lustre al alza del petróleo con 1.212 millones en beneficios: La presentación de resulta.. <link>
6776,fact,El CIS ofrece gratis en Internet los ficheros de datos de sus encuestas: Los datos de las encuestas realizadas p.. <link>
22237,sarcasm,Porque sera que a una mujer tan trabajadora como la Primera Dama le hacen esas cosas! <hashtags>
17513,sarcasm,"El tema de la Municipalidad del ""país de nunca jamás"" será un mensaje subliminal :) <hashtags>"
17755,sarcasm,<mention> Ya te va a regañar el profe o don Hato. Son puras percepciones tuyas  Sarcasmo Saludos
2365,fact,. <mention> El cartel tiene contacto constante con las FARC y la droga proviene de esa guerrilla — <mention> <hashtags>
4896,fact,Howard frustra el triplete del United: Dos lanzamientos de penaltis detenidos y un puñado de buenas acciones a l.. <link>
5031,fact,La policía británica arresta a más de un centenar de personas por las protestas anti G-20: Las manifestaciones o.. <link>
8749,fact,Ocho ayuntamientos del PSOE financiarán a la asociación de Pilar Manjón: Los ayuntamientos socialistas de.. <link>
64,fact," Breaking Evacúan Centro Comercial Andino, en Bogotá, por explosión. Al menos una persona muerta: medios. <pic>"
5274,fact,Fuertes críticas al Gobierno argentino durante una marcha contra la inseguridad: Cerca de 10.000 personas se han.. <link>
417,fact,Las palabras importan. Tanto como los hechos. <hashtags> <pic>
15199,sarcasm,Perdonemos a los jugadores si ellos se matan en la cancha  Sarcasmo pero quien los pide? quien los traen ? Para que sean la burla ? Acaso que cobran un $1.00 ....
25500,sarcasm,Shakirada: 1 y 1 no siempre son dos..  sarcasmo claro q si shaki.. pobre la cabezita no le da pa mas¡¡
6384,fact,¿Cuándo hay alerta por riesgo meteorológico?: Determinar cuándo las condiciones meteorológicas constituyen un ri.. <link>
4036,fact,"El terremoto en Chile pudo haber alterado el eje de la Tierra, por lo que los días serán más cortos <link> (via <mention>"
2857,fact,"Informe policial revela que Ryan Dunn tenía una concentración del alcohol en la sangre de 0,196% e iba a casi 225 kms/h <hashtags>"
14868,sarcasm,"Debe ser que en tus estados se ve bellisimo un ""QUIERO BEBER"", mas aun si eres mujer :)  sarcasmo!!"
25788,sarcasm,"Noah Cyrus a sus 10 añitos YA! tiene un Iphone , yo a su edad tenia una Barbie .. ""¬¬""  QueInteresante .. + <hashtags>"
2134,fact,LoÚltimo: Autorizan orden de captura contra Otto Pérez Molina en <hashtags>
20071,sarcasm,"Ellos ""me quieren tanto"" que quieren que todo el mundo me note *-* <mention> <mention> sos unas preciosuras *-* <hashtags>"
23493,sarcasm,"<mention> cantemosle las golondrinas a Bauer, lastima directivos como esos pocos,  Sarcasmo hizo al america sub-lider sotanero"
7565,fact,El sector audiovisual no ve claro el apagón analógico previsto para 2010: España está poco o nada prepara.. <link>
